spine,title,year,boxset,runtime_min,language,tmdb_popularity,tmdb_vote_avg,tmdb_vote_count,imdb_rating,metascore,tmdb_id,movie_id
443,La Ronde,1950,Standalone,95,French,0.9904,7.3,138,7.5,82,50030,la-ronde-1950
442,Twenty-Four Eyes,1954,Standalone,156,Japanese,1.4183,7.689,90,8,NA,43339,twentyfour-eyes-1954
441,The Small Back Room,1949,Standalone,106,English,1.355,6.7,75,7.1,NA,46096,the-small-back-room-1949
440,Brand Upon the Brain!,2006,Standalone,98,English,0.9555,6.547,64,7.3,79,27359,brand-upon-the-brain-2006
439,Trafic,1971,Standalone,96,French,0.9425,7.1,207,7,NA,11378,trafic-1971
438,Mon oncle Antoine,1971,Standalone,105,French,0.7563,6.89,50,7.4,NA,74689,mon-oncle-antoine-1971
437,Vampyr,1932,Standalone,74,German,0.8123,7.3,584,7.4,NA,779,vampyr-1932
436,Before the Rain,1994,Standalone,113,Macedonian,1.5789,7.351,184,7.8,NA,19155,before-the-rain-1994
435,The Furies,1950,Standalone,109,English,1.5636,7.127,79,7.3,NA,28304,the-furies-1950
434,The Big Risk,1960,Standalone,110,French,0.9644,7,142,7.5,84,34145,the-big-risk-1960
433,Patriotism,1966,Standalone,28,Japanese,0.8148,6.9,59,7.4,NA,71827,patriotism-1966
432,Mishima: A Life in Four Chapters,1985,Standalone,121,Japanese,2.8296,7.828,340,7.9,84,27064,mishima-a-life-in-four-chapters-1985
431,The Thief of Bagdad,1940,Standalone,107,English,1.7732,7.134,290,7.4,NA,12232,the-thief-of-bagdad-1940
430,The Fire Within,1963,Standalone,108,French,1.5209,7.606,241,7.8,NA,2593,the-fire-within-1963
429,The Lovers,1958,Standalone,91,French,0.8284,6.579,133,7.2,NA,2574,the-lovers-1958
428,Blast of Silence,1961,Standalone,77,English,0.5981,7,109,7.4,75,32008,blast-of-silence-1961
427,Death of a Cyclist,1955,Standalone,88,Spanish; Castilian,0.7151,7.1,111,7.7,NA,72083,death-of-a-cyclist-1955
426,The Ice Storm,1997,Standalone,113,English,3.4345,6.867,734,7.3,72,68924,the-ice-storm-1997
425,Antonio Gaudí,1984,Standalone,72,Japanese,0.8984,7.2,32,7.2,NA,37239,antonio-gaudí-1984
424,Mafioso,1962,10 Years of Rialto Pictures,105,Italian,1.1242,7.458,59,7.6,88,34866,mafioso-1962
423,Walker,1987,Standalone,95,English,2.2277,6.4,85,6.6,NA,28448,walker-1987
422,The Last Emperor,1987,Standalone,163,English,5.2908,7.586,1889,7.7,76,746,the-last-emperor-1987
421,Pierrot le Fou,1965,Standalone,110,French,1.7655,7.3,926,7.4,NA,2786,pierrot-le-fou-1965
420,Le Bonheur,1965,4 by Agnès Varda,80,French,3.5772,7.428,291,8.8,NA,53023,le-bonheur-1965
419,La Pointe Courte,1955,4 by Agnès Varda,80,French,0.5866,6.9,123,7,NA,54436,la-pointe-courte-1955
417,This Sporting Life,1963,Standalone,134,English,1.0851,6.992,119,7.5,NA,18774,this-sporting-life-1963
416,Miss Julie,1951,Standalone,90,Swedish,0.621,6.6,54,7.2,NA,18650,miss-julie-1951
415,The Naked Prey,1965,Standalone,96,English,1.9233,6.63,104,7.3,64,18513,the-naked-prey-1965
414,Two-Lane Blacktop,1971,Standalone,102,English,1.3234,6.9,250,7.2,89,27236,twolane-blacktop-1971
413,Drunken Angel,1948,AK 100: 25 Films by Akira Kurosawa,98,Japanese,1.9291,7.607,304,7.6,NA,25858,drunken-angel-1948
412,Sawdust and Tinsel,1953,Standalone,93,Swedish,0.994,7.3,156,7.4,NA,47721,sawdust-and-tinsel-1953
411,Berlin Alexanderplatz,1980,Standalone,44,German,0.111,6.3,4,8.4,NA,477122,berlin-alexanderplatz-1980
410,Under the Volcano,1984,Standalone,112,English,3.9055,6.5,99,6.8,70,41089,under-the-volcano-1984
409,Days of Heaven,1978,Standalone,94,English,1.8745,7.48,1136,7.7,94,16642,days-of-heaven-1978
408,Breathless,1960,Standalone,90,French,3.525,7.499,2004,7.7,96,269,breathless-1960
407,Mala Noche,1986,Standalone,75,English,0.7935,6.1,117,6.5,NA,383,mala-noche-1986
406,Night Journey,1960,Martha Graham: Dance on Film,29,English,0.1491,5.3,7,6.1,NA,132375,night-journey-1960
406,A Dancer's World,1957,Martha Graham: Dance on Film,31,English,0.3556,6,10,6.5,NA,151381,a-dancers-world-1957
406,Appalachian Spring,1959,Martha Graham: Dance on Film,32,None Spoken,0.5215,4.9,9,6.4,NA,258233,appalachian-spring-1959
405,The 3 Penny Opera,1931,Standalone,112,German,0.6412,7.073,62,7.2,NA,42837,the-3-penny-opera-1931
404,Robinson Crusoe on Mars,1964,Standalone,110,English,1.0227,6.3,154,6.4,NA,7348,robinson-crusoe-on-mars-1964
403,Cria!,1976,Standalone,105,Spanish; Castilian,1.0446,7.515,266,7.9,NA,51857,cria-1976
402,The Milky Way,1969,Standalone,102,French,0.8459,7.1,180,7.3,NA,35031,the-milky-way-1969
401,Night on Earth,1991,Standalone,129,English,2.2292,7.5,1027,7.7,68,339,night-on-earth-1991
400,Stranger Than Paradise,1984,Standalone,90,English,2.2967,7.15,600,7.4,86,469,stranger-than-paradise-1984
399,House of Games,1987,Standalone,102,English,2.6407,6.829,339,7.2,78,26719,house-of-games-1987
398,The Strange Ones,1950,Standalone,107,French,0.4132,6.6,120,6.9,NA,15390,the-strange-ones-1950
397,Ivan's Childhood,1962,Standalone,95,Russian,2.138,7.83,816,8,NA,31442,ivans-childhood-1962
396,Ace in the Hole,1951,Standalone,111,English,2.0712,7.9,734,8.1,72,25364,ace-in-the-hole-1951
395,The Face of Another,1966,Three Films by Hiroshi Teshigahara,122,Japanese,2.2738,7.8,278,7.9,NA,29452,the-face-of-another-1966
394,Woman in the Dunes,1964,Three Films by Hiroshi Teshigahara,147,Japanese,2.3468,8.212,506,8.4,NA,16672,woman-in-the-dunes-1964
393,Pitfall,1962,Three Films by Hiroshi Teshigahara,97,Japanese,1.237,7.312,109,7.5,NA,54146,pitfall-1962
391,if....,1968,Standalone,112,English,1.5051,7.073,404,7.4,NA,14794,if-1968
390,Sweet Movie,1974,Standalone,98,English,1.0857,5.3,138,6,NA,1559,sweet-movie-1974
389,WR: Mysteries of the Organism,1971,Standalone,85,Serbo-Croatian,0.7426,6.154,94,6.7,NA,42529,wr-mysteries-of-the-organism-1971
388,The Two of Us,1967,Standalone,90,French,1.3182,7.6,93,7.6,NA,62570,the-two-of-us-1967
387,Sans Soleil,1983,Standalone,100,French,0.8952,7.447,262,7.7,NA,1563,sans-soleil-1983
387,La Jetée,1962,Standalone,29,French,2.15,7.882,987,8.2,NA,662,la-jetée-1962
386,Sansho the Bailiff,1954,Standalone,124,Japanese,2.2479,8.073,419,8.4,96,20532,sansho-the-bailiff-1954
385,Army of Shadows,1969,10 Years of Rialto Pictures,145,French,1.8828,7.895,735,8.1,99,15383,army-of-shadows-1969
384,Vengeance Is Mine,1979,Standalone,140,Japanese,2.4367,7.553,152,7.7,85,42170,vengeance-is-mine-1979
383,Brute Force,1947,Standalone,98,English,2.4629,7.315,205,7.5,80,28297,brute-force-1947
382,Overlord,1975,Standalone,83,English,1.0322,6.73,89,7.1,88,55343,overlord-1975
381,La Haine,1995,Standalone,98,French,7.0697,8.1,4471,8.1,NA,406,la-haine-1995
380,The Naked City,1948,Standalone,96,English,1.6488,7.207,280,7.5,74,20482,the-naked-city-1948
379,The Burmese Harp,1956,Standalone,117,Japanese,1.8957,7.901,167,8,73,33319,the-burmese-harp-1956
378,Fires on the Plain,1959,Standalone,105,Japanese,1.5171,7.599,122,7.9,NA,31427,fires-on-the-plain-1959
377,When a Woman Ascends the Stairs,1960,Standalone,111,Japanese,1.9564,8,125,8,NA,36872,when-a-woman-ascends-the-stairs-1960
376,49th Parallel,1941,Standalone,123,English,1.6475,6.9,117,7.3,NA,21735,49th-parallel-1941
375,Green for Danger,1946,Standalone,91,English,0.8013,6.711,97,7.4,NA,29589,green-for-danger-1946
374,Bicycle Thieves,1948,Standalone,89,Italian,2.9556,8.173,2623,8.2,NA,5156,bicycle-thieves-1948
373,The Proud Valley,1940,Paul Robeson: Portraits of an Artist,76,English,0.6732,6.2,16,6.7,NA,87060,the-proud-valley-1940
372,Sanders of the River,1935,Paul Robeson: Portraits of an Artist,88,English,0.4379,5.7,10,5.4,NA,86956,sanders-of-the-river-1935
371,Body and Soul,1925,Paul Robeson: Portraits of an Artist,94,None Spoken,0.5791,6.2,29,6.2,NA,86955,body-and-soul-1925
370,Emperor Jones,1933,Paul Robeson: Portraits of an Artist,73,English,0.7233,5.5,25,6.4,NA,43594,emperor-jones-1933
369,Paul Robeson: Tribute to an Artist,1979,Paul Robeson: Portraits of an Artist,30,English,0.6073,7.2,17,7.5,NA,113745,paul-robeson-tribute-to-an-artist-1979
369,Native Land,1942,Paul Robeson: Portraits of an Artist,89,English,0.6844,6.2,13,6.3,NA,44787,native-land-1942
369,Jericho,1937,Paul Robeson: Portraits of an Artist,77,English,0.2723,5.8,5,6.2,NA,113749,jericho-1937
369,Borderline,1930,Paul Robeson: Portraits of an Artist,75,None Spoken,0.3407,6,22,6.1,NA,65874,borderline-1930
368,Corridors of Blood,1958,Monsters and Madmen,86,English,0.7769,6.154,48,6.4,NA,30637,corridors-of-blood-1958
367,Grip of the Strangler,1958,Monsters and Madmen,78,English,0.7798,5.9,39,6.2,NA,86667,grip-of-the-strangler-1958
366,The Atomic Submarine,1959,Monsters and Madmen,72,English,0.6949,5.3,47,5.1,NA,37467,the-atomic-submarine-1959
365,First Man into Space,1959,Monsters and Madmen,77,English,0.6807,4.982,56,5.4,NA,28955,first-man-into-space-1959
363,Mouchette,1967,Standalone,81,French,1.0157,7.4,274,7.7,NA,1561,mouchette-1967
362,Border Radio,1987,Standalone,83,English,0.5912,5.5,13,5.3,NA,37497,border-radio-1987
361,The Beales of Grey Gardens,2006,Standalone,91,English,0.2602,7.3,33,7.2,NA,47491,the-beales-of-grey-gardens-2006
360,Symbiopsychotaxiplasm: Take 2½,2005,Standalone,99,English,0.5208,6,13,6.4,NA,44784,symbiopsychotaxiplasm-take-2½-2005
360,Symbiopsychotaxiplasm: Take One,1968,Standalone,75,English,0.9571,7,56,7.2,71,44783,symbiopsychotaxiplasm-take-one-1968
359,The Double Life of Véronique,1991,Standalone,98,French,2.1521,7.494,883,7.6,86,1600,the-double-life-of-véronique-1991
358,Pandora's Box,1929,Standalone,141,None Spoken,1.4364,7.469,256,7.7,NA,905,pandoras-box-1929
357,The Fallen Idol,1948,Standalone,96,English,1.1528,7.2,191,7.6,88,21631,the-fallen-idol-1948
356,Sweetie,1989,Standalone,100,English,2.5026,6,110,6.7,81,65015,sweetie-1989
355,Hands Over the City,1963,Standalone,101,Italian,1.5007,7.4,151,7.6,NA,58383,hands-over-the-city-1963
354,"Clean, Shaven",1993,Standalone,79,English,0.8444,6.49,100,7,NA,1479,clean-shaven-1993
353,Sólo con tu pareja,1991,Standalone,94,Spanish; Castilian,1.2358,6.6,70,6.8,NA,49971,sólo-con-tu-pareja-1991
352,Jigoku,1960,Standalone,99,Japanese,1.6912,6.3,107,6.8,NA,50173,jigoku-1960
351,The Spirit of the Beehive,1973,Standalone,98,Spanish; Castilian,1.4365,7.6,391,7.7,87,4495,the-spirit-of-the-beehive-1973
350,Seduced and Abandoned,1964,Standalone,118,Italian,0.718,7.611,166,7.9,NA,42790,seduced-and-abandoned-1964
349,Kicking and Screaming,1995,Standalone,96,English,1.2294,6.184,234,6.6,75,28387,kicking-and-screaming-1995
348,Love in the Afternoon,1972,Six Moral Tales,97,French,0.9375,7.279,210,7.6,NA,12116,love-in-the-afternoon-1972
347,Claire's Knee,1970,Six Moral Tales,105,French,0.9835,7.28,289,7.5,NA,2860,claires-knee-1970
346,La Collectionneuse,1967,Six Moral Tales,86,French,0.8321,6.858,265,7.3,NA,4837,la-collectionneuse-1967
345,My Night at Maud's,1969,Six Moral Tales,110,French,1.3791,7.666,350,7.8,NA,48831,my-night-at-mauds-1969
344,Suzanne’s Career,1963,Six Moral Tales,54,French,0.7609,6.4,123,6.8,NA,86764,suzannes-career-1963
343,The Bakery Girl of Monceau,1963,Six Moral Tales,23,French,1.0391,6.9,142,7.3,NA,81399,the-bakery-girl-of-monceau-1963
341,A Canterbury Tale,1944,Standalone,125,English,1.0325,6.9,124,7.3,85,15696,a-canterbury-tale-1944
340,Koko: A Talking Gorilla,1978,Standalone,85,French,0.3252,7.048,21,7.3,NA,54194,koko-a-talking-gorilla-1978
339,Yi Yi,2000,Standalone,174,Mandarin,4.1842,7.9,655,8.1,94,25538,yi-yi-2000
338,Equinox,1970,Standalone,82,English,0.8166,5.118,72,5.2,NA,28681,equinox-1970
337,A Nos Amours,1983,Standalone,102,French,1.2273,6.8,219,7.1,NA,2282,a-nos-amours-1983
336,Dazed and Confused,1993,Standalone,102,English,3.9737,7.318,2227,7.6,82,9571,dazed-and-confused-1993
335,Elevator to the Gallows,1958,Standalone,92,French,1.9299,7.601,684,7.9,94,1093,elevator-to-the-gallows-1958
334,Harlan County U.S.A.,1976,Standalone,105,English,1.0026,7.491,111,8.2,80,33324,harlan-county-usa-1976
333,Fists in the Pocket,1965,Standalone,110,Italian,1.0186,7.81,211,7.6,NA,46591,fists-in-the-pocket-1965
332,Viridiana,1961,Standalone,90,Spanish; Castilian,1.7298,7.7,545,8,NA,4497,viridiana-1961
331,Late Spring,1949,Standalone,108,Japanese,2.0489,8.011,467,8.2,93,20530,late-spring-1949
330,Au Revoir les Enfants,1987,3 Films by Louis Malle,105,French,2.2126,7.517,714,8,88,1786,au-revoir-les-enfants-1987
329,"Lacombe, Lucien",1974,3 Films by Louis Malle,138,French,0.7197,7.016,161,7.6,NA,55368,lacombe-lucien-1974
328,Murmur of the Heart,1971,3 Films by Louis Malle,118,French,2.1173,6.998,208,7.5,NA,42501,murmur-of-the-heart-1971
326,Metropolitan,1990,Standalone,99,English,1.2264,6.9,177,7.3,NA,15389,metropolitan-1990
325,Kind Hearts and Coronets,1949,Standalone,104,English,1.5423,7.636,594,8,NA,11898,kind-hearts-and-coronets-1949
324,La Bête Humaine,1938,Standalone,98,French,0.8454,7.1,236,7.5,NA,29415,la-bête-humaine-1938
323,The Children Are Watching Us,1943,Standalone,84,Italian,0.5628,7.596,89,7.7,NA,61461,the-children-are-watching-us-1943
322,Mr. Arkadin,1955,Standalone,107,English,1.1498,6.9,189,7.1,NA,44026,mr-arkadin-1955
321,The Virgin Spring,1960,Ingmar Bergman: Four Masterworks,90,Swedish,1.5597,7.847,668,8,NA,11656,the-virgin-spring-1960
320,Young Mr. Lincoln,1939,Standalone,100,English,1.8133,7.194,188,7.5,91,43838,young-mr-lincoln-1939
319,The Bad Sleep Well,1960,AK 100: 25 Films by Akira Kurosawa,150,Japanese,2.8469,7.7,275,8,NA,31589,the-bad-sleep-well-1960
318,Forbidden Games,1952,Standalone,87,French,1.3531,7.776,346,8,NA,5000,forbidden-games-1952
317,The Tales of Hoffmann,1951,Standalone,127,English,0.8518,7.2,88,7.1,NA,44334,the-tales-of-hoffmann-1951
316,Ran,1985,Standalone,160,Japanese,5.6049,8,1770,8.2,97,11645,ran-1985
315,Shoot the Piano Player,1960,Standalone,85,French,1.5315,7.179,438,7.4,NA,1818,shoot-the-piano-player-1960
314,Pickpocket,1959,Standalone,75,French,3.6377,7.273,557,7.5,NA,690,pickpocket-1959
313,Kill!,1968,Rebel Samurai: Sixties Swordplay Classics,95,Italian,1.3583,5.98,74,7.4,NA,46570,kill-1968
